0.55	1.52834	0.0205072
0.65	0.971095	0.0121813
0.75	0.637272	0.00775554
0.85	0.421628	0.00501413
0.95	0.279364	0.00327791
1.05	0.192426	0.00226492
1.15	0.132787	0.00156867
1.25	0.0933511	0.00111376
1.35	0.0654572	0.000778701
1.45	0.0473884	0.000566534
1.55	0.0346611	0.000421304
1.65	0.02452	0.000296998
1.75	0.0185403	0.000229522
1.85	0.0133661	0.000166698
1.95	0.0101153	0.000128947
2.1	0.0067931	6.43455e-05
2.3	0.00392306	3.97968e-05
2.5	0.0023695	2.7278e-05
2.7	0.00147865	1.99454e-05
2.9	0.000918011	1.51478e-05
3.25	0.000446667	6.76787e-06
3.75	0.000154305	4.37323e-06
4.25	5.53414e-05	2.84906e-06
4.75	2.46875e-05	2.15299e-06
